N_Scheduler,N_Available_Sched,Time,N_processes,N_products,N_processes*N_products,N_products*N_process / time,N_products*N_processes/ (time*n_process),N_products*N_process/(time*N_Schedulers),N_products*N_processes/(time*N_processes*N_Schedulers)
1,8,4164,24,4501,108024,25.94236311239193,1.0809317963496639,25.94236311239193,1.0809317963496639
1,8,3546,24,5001,120024,33.84771573604061,1.410321489001692,33.84771573604061,1.410321489001692
1,8,4595,24,5501,132024,28.732100108813928,1.197170837867247,28.732100108813928,1.197170837867247
1,8,6352,24,6001,144024,22.673803526448363,0.9447418136020151,22.673803526448363,0.9447418136020151
1,8,7006,24,6501,156024,22.270054239223523,0.9279189266343134,22.270054239223523,0.9279189266343134
1,8,6726,24,7001,168024,24.981266726137378,1.0408861135890575,24.981266726137378,1.0408861135890575
1,8,9566,24,7501,180024,18.819151160359606,0.784131298348317,18.819151160359606,0.784131298348317
1,8,6628,24,8001,192024,28.971635485817743,1.2071514785757393,28.971635485817743,1.2071514785757393
1,8,8230,24,8501,204024,24.790279465370595,1.0329283110571081,24.790279465370595,1.0329283110571081
1,8,13816,24,9001,216024,15.635784597568037,0.6514910248986682,15.635784597568037,0.6514910248986682
1,8,11585,24,9501,228024,19.682693137678033,0.820112214069918,19.682693137678033,0.820112214069918
1,8,11837,24,10001,240024,20.277435160936047,0.8448931317056687,20.277435160936047,0.8448931317056687
1,8,219,32,1,32,0.1461187214611872,0.0045662100456621,0.1461187214611872,0.0045662100456621
1,8,829,32,501,16032,19.338962605548854,0.6043425814234017,19.338962605548854,0.6043425814234017
1,8,1301,32,1001,32032,24.621060722521136,0.7694081475787855,24.621060722521136,0.7694081475787855
1,8,3458,32,1501,48032,13.89010989010989,0.4340659340659341,13.89010989010989,0.4340659340659341
1,8,4971,32,2001,64032,12.88111044055522,0.40253470126735064,12.88111044055522,0.40253470126735064
1,8,3596,32,2501,80032,22.255839822024473,0.6954949944382648,22.255839822024473,0.6954949944382648
1,8,3942,32,3001,96032,24.361237950279047,0.7612886859462202,24.361237950279047,0.7612886859462202
1,8,4915,32,3501,112032,22.79389623601221,0.7123092573753815,22.79389623601221,0.7123092573753815
1,8,4475,32,4001,128032,28.61050279329609,0.8940782122905028,28.61050279329609,0.8940782122905028
1,8,4339,32,4501,144032,33.19474533302604,1.0373357916570638,33.19474533302604,1.0373357916570638
1,8,5814,32,5001,160032,27.525283797729617,0.8601651186790505,27.525283797729617,0.8601651186790505
1,8,6374,32,5501,176032,27.61719485409476,0.8630373391904612,27.61719485409476,0.8630373391904612
1,8,6400,32,6001,192032,30.005,0.93765625,30.005,0.93765625
1,8,8146,32,6501,208032,25.537932727719127,0.7980603977412227,25.537932727719127,0.7980603977412227
1,8,6906,32,7001,224032,32.440196930205616,1.0137561540689255,32.440196930205616,1.0137561540689255
1,8,6682,32,7501,240032,35.92217898832685,1.122568093385214,35.92217898832685,1.122568093385214
1,8,12215,32,8001,256032,20.96045845272206,0.6550143266475644,20.96045845272206,0.6550143266475644
1,8,9793,32,8501,272032,27.778208924742163,0.8680690288981926,27.778208924742163,0.8680690288981926
1,8,13302,32,9001,288032,21.65328522026763,0.6766651631333634,21.65328522026763,0.6766651631333634
1,8,17734,32,9501,304032,17.1440171422127,0.5357505356941469,17.1440171422127,0.5357505356941469
1,8,15699,32,10001,320032,20.38550226129053,0.637046945665329,20.38550226129053,0.637046945665329
1,8,254,40,1,40,0.15748031496062992,0.003937007874015748,0.15748031496062992,0.003937007874015748
1,8,1104,40,501,20040,18.152173913043477,0.453804347826087,18.152173913043477,0.453804347826087
1,8,1750,40,1001,40040,22.88,0.572,22.88,0.572
1,8,2839,40,1501,60040,21.14829165199014,0.5287072912997535,21.14829165199014,0.5287072912997535
1,8,2643,40,2001,80040,30.283768444948922,0.757094211123723,30.283768444948922,0.757094211123723
1,8,3518,40,2501,100040,28.436611711199546,0.7109152927799887,28.436611711199546,0.7109152927799887
1,8,8025,40,3001,120040,14.958255451713395,0.3739563862928349,14.958255451713395,0.3739563862928349
1,8,6591,40,3501,140040,21.247155211652252,0.5311788802913063,21.247155211652252,0.5311788802913063
1,8,9321,40,4001,160040,17.169831563137002,0.4292457890784251,17.169831563137002,0.4292457890784251
1,8,6703,40,4501,180040,26.85961509771744,0.671490377442936,26.85961509771744,0.671490377442936
1,8,8580,40,5001,200040,23.314685314685313,0.5828671328671329,23.314685314685313,0.5828671328671329
1,8,8029,40,5501,220040,27.405654502428696,0.6851413625607174,27.405654502428696,0.6851413625607174
1,8,9560,40,6001,240040,25.10878661087866,0.6277196652719665,25.10878661087866,0.6277196652719665
1,8,9361,40,6501,260040,27.779083431257344,0.6944770857814336,27.779083431257344,0.6944770857814336
1,8,14146,40,7001,280040,19.796408878835006,0.49491022197087514,19.796408878835006,0.49491022197087514
1,8,10831,40,7501,300040,27.701966577416673,0.6925491644354168,27.701966577416673,0.6925491644354168
1,8,17605,40,8001,320040,18.178926441351887,0.4544731610337972,18.178926441351887,0.4544731610337972
1,8,10603,40,8501,340040,32.07016882014524,0.8017542205036311,32.07016882014524,0.8017542205036311
1,8,15146,40,9001,360040,23.771292750561205,0.5942823187640301,23.771292750561205,0.5942823187640301
1,8,23749,40,9501,380040,16.0023579940208,0.40005894985052004,16.0023579940208,0.40005894985052004
1,8,19724,40,10001,400040,20.281890083147434,0.5070472520786858,20.281890083147434,0.5070472520786858
1,8,258,48,1,48,0.18604651162790697,0.003875968992248062,0.18604651162790697,0.003875968992248062
1,8,1221,48,501,24048,19.695331695331696,0.4103194103194103,19.695331695331696,0.4103194103194103
1,8,2649,48,1001,48048,18.138165345413363,0.37787844469611176,18.138165345413363,0.37787844469611176
1,8,5324,48,1501,72048,13.532682193839218,0.28193087903831704,13.532682193839218,0.28193087903831704
1,8,3251,48,2001,96048,29.54414026453399,0.6155029221777915,29.54414026453399,0.6155029221777915
1,8,4486,48,2501,120048,26.76058849754793,0.5575122603655818,26.76058849754793,0.5575122603655818
1,8,6562,48,3001,144048,21.95184395001524,0.45733008229198413,21.95184395001524,0.45733008229198413
1,8,6983,48,3501,168048,24.065301446369755,0.5013604467993699,24.065301446369755,0.5013604467993699
1,8,10501,48,4001,192048,18.28854394819541,0.381011332254071,18.28854394819541,0.381011332254071
1,8,8984,48,4501,216048,24.04808548530721,0.5010017809439002,24.04808548530721,0.5010017809439002
1,8,10505,48,5001,240048,22.85083293669681,0.4760590195145169,22.85083293669681,0.4760590195145169
1,8,14109,48,5501,264048,18.714862853497767,0.3898929761145368,18.714862853497767,0.3898929761145368
1,8,10436,48,6001,288048,27.60137983901878,0.5750287466462246,27.60137983901878,0.5750287466462246
1,8,16543,48,6501,312048,18.862842289790244,0.39297588103729675,18.862842289790244,0.39297588103729675
1,8,14055,48,7001,336048,23.909498399146212,0.4981145499822127,23.909498399146212,0.4981145499822127
1,8,14900,48,7501,360048,24.16429530201342,0.5034228187919463,24.16429530201342,0.5034228187919463
1,8,16818,48,8001,384048,22.835533357117374,0.47574027827327864,22.835533357117374,0.47574027827327864
1,8,16084,48,8501,408048,25.369808505346928,0.5285376771947277,25.369808505346928,0.5285376771947277
1,8,21545,48,9001,432048,20.05328382455326,0.4177767463448596,20.05328382455326,0.4177767463448596
1,8,32591,48,9501,456048,13.993065570249456,0.29152219938019697,13.993065570249456,0.29152219938019697
1,8,27439,48,10001,480048,17.49509821786508,0.3644812128721892,17.49509821786508,0.3644812128721892
1,8,1313,120,1,120,0.0913937547600914,7.616146230007616e-4,0.0913937547600914,7.616146230007616e-4
1,8,3692,120,501,60120,16.28385698808234,0.1356988082340195,16.28385698808234,0.1356988082340195
1,8,6053,120,1001,120120,19.84470510490666,0.16537254254088882,19.84470510490666,0.16537254254088882
1,8,8968,120,1501,180120,20.084745762711865,0.1673728813559322,20.084745762711865,0.1673728813559322
1,8,8390,120,2001,240120,28.61978545887962,0.23849821215733016,28.61978545887962,0.23849821215733016
1,8,18907,120,2501,300120,15.873486010472313,0.13227905008726926,15.873486010472313,0.13227905008726926
1,8,15968,120,3001,360120,22.552605210420843,0.18793837675350702,22.552605210420843,0.18793837675350702
1,8,22223,120,3501,420120,18.904738334158303,0.15753948611798588,18.904738334158303,0.15753948611798588
1,8,19534,120,4001,480120,24.578683321388347,0.20482236101156956,24.578683321388347,0.20482236101156956
1,8,29663,120,4501,540120,18.20854262886424,0.15173785524053535,18.20854262886424,0.15173785524053535
1,8,22922,120,5001,600120,26.180961521682228,0.21817467934735188,26.180961521682228,0.21817467934735188
1,8,40118,120,5501,660120,16.45445934493245,0.13712049454110375,16.45445934493245,0.13712049454110375
1,8,29660,120,6001,720120,24.279163857046527,0.20232636547538774,24.279163857046527,0.20232636547538774
1,8,56767,120,6501,780120,13.742491236105483,0.11452076030087903,13.742491236105483,0.11452076030087903
