N_Scheduler,N_Available_Sched,Time,N_processes,N_products,N_processes*N_products,N_products*N_process / time,N_products*N_processes/ (time*n_process),N_products*N_process/(time*N_Schedulers),N_products*N_processes/(time*N_processes*N_Schedulers)
1,8,4198,2,69501,139002,33.11148165793235,16.555740828966176,33.11148165793235,16.555740828966176
1,8,7168,2,70001,140002,19.531529017857142,9.765764508928571,19.531529017857142,9.765764508928571
1,8,5836,2,70501,141002,24.160726525017136,12.080363262508568,24.160726525017136,12.080363262508568
1,8,4300,2,71001,142002,33.02372093023256,16.51186046511628,33.02372093023256,16.51186046511628
1,8,7475,2,71501,143002,19.130702341137123,9.565351170568562,19.130702341137123,9.565351170568562
1,8,4300,2,72001,144002,33.488837209302325,16.744418604651162,33.488837209302325,16.744418604651162
1,8,7782,2,72501,145002,18.632999228989977,9.316499614494989,18.632999228989977,9.316499614494989
1,8,6144,2,73001,146002,23.763346354166668,11.881673177083334,23.763346354166668,11.881673177083334
1,8,5632,2,73501,147002,26.101207386363637,13.050603693181818,26.101207386363637,13.050603693181818
1,8,3993,2,74001,148002,37.065364387678436,18.532682193839218,37.065364387678436,18.532682193839218
1,8,7270,2,74501,149002,20.495460797799176,10.247730398899588,20.495460797799176,10.247730398899588
1,8,5222,2,75001,150002,28.725009574875525,14.362504787437762,28.725009574875525,14.362504787437762
1,8,6246,2,75501,151002,24.175792507204612,12.087896253602306,24.175792507204612,12.087896253602306
1,8,8908,2,76001,152002,17.06353839245622,8.53176919622811,17.06353839245622,8.53176919622811
1,8,7475,2,76501,153002,20.46849498327759,10.234247491638795,20.46849498327759,10.234247491638795
1,8,6451,2,77001,154002,23.872577894900015,11.936288947450008,23.872577894900015,11.936288947450008
1,8,8601,2,77501,155002,18.021392861295197,9.010696430647599,18.021392861295197,9.010696430647599
1,8,6860,2,78001,156002,22.740816326530613,11.370408163265306,22.740816326530613,11.370408163265306
1,8,5939,2,78501,157002,26.435763596565078,13.217881798282539,26.435763596565078,13.217881798282539
1,8,8089,2,79001,158002,19.532945976016812,9.766472988008406,19.532945976016812,9.766472988008406
1,8,7372,2,79501,159002,21.56836679327184,10.78418339663592,21.56836679327184,10.78418339663592
1,8,7065,2,80001,160002,22.647133757961782,11.323566878980891,22.647133757961782,11.323566878980891
1,8,8192,2,80501,161002,19.653564453125,9.8267822265625,19.653564453125,9.8267822265625
1,8,5529,2,81001,162002,29.30041598842467,14.650207994212336,29.30041598842467,14.650207994212336
1,8,7065,2,81501,163002,23.07176220806794,11.53588110403397,23.07176220806794,11.53588110403397
1,8,8089,2,82001,164002,20.274694028928174,10.137347014464087,20.274694028928174,10.137347014464087
1,8,6758,2,82501,165002,24.415803492157444,12.207901746078722,24.415803492157444,12.207901746078722
