N_Scheduler,N_Available_Sched,Time,N_processes,N_products,N_processes*N_products,N_products*N_process / time,N_products*N_processes/ (time*n_process),N_products*N_process/(time*N_Schedulers),N_products*N_processes/(time*N_processes*N_Schedulers)
5,8,547,5,5501,27505,50.283363802559414,10.056672760511884,10.056672760511884,2.0113345521023764
5,8,761,5,6001,30005,39.42838370565046,7.885676741130092,7.885676741130092,1.5771353482260184
5,8,1000,5,6501,32505,32.505,6.501,6.501,1.3002
5,8,870,5,7001,35005,40.235632183908045,8.047126436781609,8.047126436781609,1.6094252873563217
5,8,1083,5,7501,37505,34.63065558633426,6.926131117266851,6.926131117266851,1.3852262234533703
5,8,701,5,8001,40005,57.06847360912982,11.413694721825962,11.413694721825962,2.2827389443651924
5,8,1125,5,8501,42505,37.782222222222224,7.556444444444445,7.556444444444445,1.511288888888889
5,8,1125,5,9001,45005,40.004444444444445,8.00088888888889,8.00088888888889,1.6001777777777777
5,8,1006,5,9501,47505,47.22166998011929,9.444333996023857,9.444333996023857,1.8888667992047714
5,8,1118,5,10001,50005,44.727191413237925,8.945438282647585,8.945438282647585,1.789087656529517
5,8,68,6,1,6,0.08823529411764706,0.014705882352941176,0.01764705882352941,0.0029411764705882353
5,8,239,6,501,3006,12.577405857740585,2.096234309623431,2.5154811715481173,0.4192468619246862
5,8,359,6,1001,6006,16.729805013927578,2.788300835654596,3.3459610027855153,0.5576601671309193
5,8,474,6,1501,9006,19.0,3.1666666666666665,3.8,0.6333333333333333
5,8,1341,6,2001,12006,8.953020134228188,1.4921700223713648,1.7906040268456376,0.29843400447427293
5,8,617,6,2501,15006,24.32090761750405,4.053484602917342,4.86418152350081,0.8106969205834684
5,8,600,6,3001,18006,30.01,5.001666666666667,6.002,1.0003333333333333
5,8,527,6,3501,21006,39.8595825426945,6.64326375711575,7.971916508538899,1.3286527514231499
5,8,974,6,4001,24006,24.64681724845996,4.107802874743326,4.929363449691992,0.8215605749486653
5,8,1128,6,4501,27006,23.94148936170213,3.9902482269503547,4.788297872340426,0.798049645390071
5,8,1213,6,5001,30006,24.73701566364386,4.122835943940643,4.9474031327287715,0.8245671887881286
5,8,700,6,5501,33006,47.151428571428575,7.8585714285714285,9.430285714285715,1.5717142857142856
5,8,1243,6,6001,36006,28.967015285599356,4.827835880933226,5.793403057119871,0.9655671761866452
5,8,655,6,6501,39006,59.55114503816794,9.925190839694656,11.910229007633587,1.9850381679389313
5,8,782,6,7001,42006,53.71611253196931,8.952685421994884,10.743222506393861,1.790537084398977
5,8,1649,6,7501,45006,27.29290479078229,4.548817465130382,5.458580958156459,0.9097634930260764
5,8,937,6,8001,48006,51.23372465314834,8.538954108858057,10.246744930629669,1.7077908217716116
5,8,845,6,8501,51006,60.36213017751479,10.060355029585798,12.072426035502959,2.01207100591716
5,8,849,6,9001,54006,63.6113074204947,10.60188457008245,12.72226148409894,2.12037691401649
5,8,752,6,9501,57006,75.80585106382979,12.634308510638299,15.161170212765958,2.5268617021276594
5,8,851,6,10001,60006,70.5123384253819,11.752056404230316,14.10246768507638,2.3504112808460635
5,8,69,7,1,7,0.10144927536231885,0.014492753623188406,0.020289855072463767,0.002898550724637681
5,8,423,7,501,3507,8.290780141843971,1.1843971631205674,1.6581560283687944,0.23687943262411348
5,8,360,7,1001,7007,19.46388888888889,2.7805555555555554,3.892777777777778,0.5561111111111111
5,8,389,7,1501,10507,27.010282776349616,3.858611825192802,5.4020565552699225,0.7717223650385604
5,8,408,7,2001,14007,34.330882352941174,4.904411764705882,6.866176470588235,0.9808823529411764
5,8,603,7,2501,17507,29.033167495854062,4.14759535655058,5.806633499170813,0.829519071310116
5,8,536,7,3001,21007,39.19216417910448,5.598880597014926,7.838432835820895,1.1197761194029852
5,8,730,7,3501,24507,33.57123287671233,4.795890410958904,6.714246575342465,0.9591780821917808
5,8,617,7,4001,28007,45.392220421393844,6.484602917341977,9.078444084278768,1.2969205834683954
5,8,605,7,4501,31507,52.077685950413226,7.439669421487603,10.415537190082645,1.4879338842975207
5,8,515,7,5001,35007,67.9747572815534,9.710679611650486,13.59495145631068,1.9421359223300971
5,8,1346,7,5501,38507,28.60846953937593,4.086924219910847,5.721693907875186,0.8173848439821694
5,8,917,7,6001,42007,45.80916030534351,6.544165757906216,9.161832061068703,1.3088331515812432
5,8,832,7,6501,45507,54.69591346153846,7.813701923076923,10.939182692307693,1.5627403846153847
5,8,1384,7,7001,49007,35.40968208092485,5.058526011560693,7.081936416184971,1.0117052023121387
5,8,1026,7,7501,52507,51.17641325536062,7.310916179337232,10.235282651072124,1.4621832358674465
5,8,1700,7,8001,56007,32.94529411764706,4.706470588235294,6.589058823529411,0.9412941176470588
5,8,854,7,8501,59507,69.68032786885246,9.954332552693208,13.936065573770492,1.9908665105386416
5,8,1919,7,9001,63007,32.83324648254299,4.6904637832204275,6.566649296508598,0.9380927566440854
5,8,920,7,9501,66507,72.29021739130435,10.327173913043477,14.458043478260869,2.065434782608696
5,8,947,7,10001,70007,73.92502639915523,10.560718057022175,14.785005279831045,2.112143611404435
5,8,111,8,1,8,0.07207207207207207,0.009009009009009009,0.014414414414414415,0.0018018018018018018
5,8,301,8,501,4008,13.315614617940199,1.6644518272425248,2.66312292358804,0.332890365448505
5,8,430,8,1001,8008,18.623255813953488,2.327906976744186,3.7246511627906975,0.4655813953488372
5,8,1224,8,1501,12008,9.81045751633987,1.2263071895424837,1.9620915032679738,0.24526143790849672
5,8,467,8,2001,16008,34.27837259100642,4.284796573875803,6.855674518201285,0.8569593147751606
5,8,741,8,2501,20008,27.00134952766532,3.375168690958165,5.400269905533063,0.6750337381916329
5,8,796,8,3001,24008,30.160804020100503,3.770100502512563,6.0321608040201005,0.7540201005025126
5,8,891,8,3501,28008,31.434343434343436,3.9292929292929295,6.2868686868686865,0.7858585858585858
5,8,701,8,4001,32008,45.660485021398,5.70756062767475,9.1320970042796,1.14151212553495
5,8,613,8,4501,36008,58.74061990212072,7.34257748776509,11.748123980424143,1.468515497553018
5,8,713,8,5001,40008,56.11220196353436,7.014025245441795,11.222440392706872,1.402805049088359
5,8,803,8,5501,44008,54.804483188044834,6.850560398505604,10.960896637608966,1.3701120797011208
5,8,1170,8,6001,48008,41.032478632478636,5.1290598290598295,8.206495726495726,1.0258119658119658
5,8,1230,8,6501,52008,42.28292682926829,5.285365853658536,8.456585365853659,1.0570731707317074
5,8,938,8,7001,56008,59.71002132196162,7.463752665245202,11.942004264392324,1.4927505330490405
5,8,2197,8,7501,60008,27.31360946745562,3.4142011834319526,5.462721893491124,0.6828402366863905
5,8,697,8,8001,64008,91.83357245337159,11.479196556671448,18.36671449067432,2.29583931133429
5,8,1458,8,8501,68008,46.64471879286694,5.830589849108367,9.328943758573388,1.1661179698216735
5,8,925,8,9001,72008,77.84648648648648,9.73081081081081,15.569297297297297,1.946162162162162
5,8,2866,8,9501,76008,26.520586182833217,3.315073272854152,5.304117236566643,0.6630146545708304
5,8,2507,8,10001,80008,31.913841244515357,3.9892301555644196,6.382768248903071,0.7978460311128839
5,8,149,16,1,16,0.10738255033557047,0.006711409395973154,0.021476510067114093,0.0013422818791946308
5,8,298,16,501,8016,26.899328859060404,1.6812080536912752,5.379865771812081,0.33624161073825504
5,8,427,16,1001,16016,37.50819672131148,2.3442622950819674,7.501639344262295,0.46885245901639344
5,8,636,16,1501,24016,37.76100628930818,2.360062893081761,7.552201257861635,0.4720125786163522
5,8,568,16,2001,32016,56.36619718309859,3.522887323943662,11.273239436619718,0.7045774647887324
5,8,646,16,2501,40016,61.94427244582043,3.871517027863777,12.388854489164087,0.7743034055727555
5,8,1585,16,3001,48016,30.294006309148266,1.8933753943217666,6.058801261829653,0.3786750788643533
5,8,653,16,3501,56016,85.78254211332312,5.361408882082695,17.156508422664626,1.072281776416539
5,8,1099,16,4001,64016,58.249317561419474,3.640582347588717,11.649863512283895,0.7281164695177434
5,8,789,16,4501,72016,91.27503168567807,5.7046894803548795,18.255006337135615,1.140937896070976
5,8,1113,16,5001,80016,71.8921832884097,4.493261455525606,14.378436657681942,0.8986522911051213
5,8,3275,16,5501,88016,26.875114503816793,1.6796946564885495,5.3750229007633585,0.3359389312977099
5,8,1278,16,6001,96016,75.12989045383412,4.695618153364633,15.025978090766824,0.9391236306729265
5,8,1057,16,6501,104016,98.40681173131505,6.15042573320719,19.681362346263008,1.230085146641438
5,8,3697,16,7001,112016,30.299161482282933,1.8936975926426833,6.0598322964565865,0.37873951852853666
5,8,1152,16,7501,120016,104.18055555555556,6.511284722222222,20.836111111111112,1.3022569444444445
5,8,1680,16,8001,128016,76.2,4.7625,15.24,0.9525
5,8,3509,16,8501,136016,38.76204046736962,2.4226275292106014,7.752408093473925,0.4845255058421203
5,8,1247,16,9001,144016,115.48997594226142,7.218123496391339,23.097995188452284,1.4436246992782678
5,8,2317,16,9501,152016,65.60897712559344,4.10056107034959,13.121795425118687,0.820112214069918
5,8,1269,16,10001,160016,126.09613869188337,7.8810086682427105,25.219227738376674,1.576201733648542
5,8,189,24,1,24,0.12698412698412698,0.005291005291005291,0.025396825396825397,0.0010582010582010583
5,8,379,24,501,12024,31.725593667546175,1.3218997361477574,6.345118733509235,0.26437994722955144
5,8,543,24,1001,24024,44.24309392265194,1.843462246777164,8.848618784530387,0.36869244935543277
5,8,734,24,1501,36024,49.079019073569484,2.044959128065395,9.815803814713897,0.408991825613079
5,8,797,24,2001,48024,60.255959849435385,2.5106649937264742,12.051191969887077,0.5021329987452948
5,8,1209,24,2501,60024,49.64764267990074,2.0686517783291976,9.929528535980149,0.41373035566583954
5,8,755,24,3001,72024,95.39602649006622,3.9748344370860926,19.079205298013246,0.7949668874172185
5,8,924,24,3501,84024,90.93506493506493,3.788961038961039,18.187012987012988,0.7577922077922078
5,8,1276,24,4001,96024,75.25391849529781,3.135579937304075,15.050783699059561,0.6271159874608151
5,8,984,24,4501,108024,109.78048780487805,4.574186991869919,21.95609756097561,0.9148373983739837
5,8,1224,24,5001,120024,98.05882352941177,4.08578431372549,19.611764705882354,0.817156862745098
5,8,4325,24,5501,132024,30.52578034682081,1.2719075144508671,6.1051560693641616,0.2543815028901734
5,8,1665,24,6001,144024,86.5009009009009,3.6042042042042044,17.30018018018018,0.7208408408408409
5,8,4978,24,6501,156024,31.34270791482523,1.305946163117718,6.268541582965046,0.2611892326235436
5,8,1418,24,7001,168024,118.49365303244005,4.9372355430183354,23.698730606488013,0.9874471086036671
5,8,6511,24,7501,180024,27.649209030870836,1.1520503762862848,5.529841806174167,0.23041007525725696
5,8,1729,24,8001,192024,111.06072874493927,4.627530364372469,22.212145748987854,0.9255060728744939
5,8,1784,24,8501,204024,114.36322869955157,4.765134529147982,22.872645739910315,0.9530269058295964
5,8,2946,24,9001,216024,73.32790224032587,3.0553292600135777,14.665580448065173,0.6110658520027156
5,8,2629,24,9501,228024,86.7341194370483,3.6139216432103463,17.346823887409663,0.7227843286420692
5,8,4428,24,10001,240024,54.205962059620596,2.2585817524841914,10.84119241192412,0.4517163504968383
5,8,270,32,1,32,0.11851851851851852,0.003703703703703704,0.023703703703703703,7.407407407407407e-4
5,8,415,32,501,16032,38.63132530120482,1.2072289156626506,7.726265060240964,0.24144578313253012
5,8,528,32,1001,32032,60.666666666666664,1.8958333333333333,12.133333333333333,0.37916666666666665
5,8,814,32,1501,48032,59.007371007371006,1.843980343980344,11.801474201474202,0.3687960687960688
5,8,883,32,2001,64032,72.51642129105323,2.2661381653454136,14.503284258210645,0.45322763306908265
5,8,2915,32,2501,80032,27.45523156089194,0.8579759862778731,5.491046312178388,0.17159519725557462
5,8,978,32,3001,96032,98.1922290388548,3.0685071574642127,19.63844580777096,0.6137014314928425
5,8,2547,32,3501,112032,43.985865724381625,1.3745583038869258,8.797173144876325,0.27491166077738516
5,8,1235,32,4001,128032,103.66963562753037,3.239676113360324,20.733927125506074,0.6479352226720648
5,8,1283,32,4501,144032,112.26188620420889,3.508183943881528,22.452377240841777,0.7016367887763055
5,8,1935,32,5001,160032,82.70387596899225,2.584496124031008,16.54077519379845,0.5168992248062015
5,8,1563,32,5501,176032,112.62444017914268,3.519513755598209,22.524888035828535,0.7039027511196417
5,8,2106,32,6001,192032,91.18328584995251,2.849477682811016,18.236657169990504,0.5698955365622033
5,8,1883,32,6501,208032,110.47902283590015,3.45246946362188,22.095804567180032,0.690493892724376
5,8,6264,32,7001,224032,35.76500638569604,1.1176564495530013,7.153001277139208,0.22353128991060026
5,8,1933,32,7501,240032,124.17589239524055,3.8804966373512673,24.83517847904811,0.7760993274702535
5,8,9335,32,8001,256032,27.42710230316015,0.8570969469737547,5.48542046063203,0.17141938939475093
5,8,2026,32,8501,272032,134.2704837117473,4.195952615992103,26.85409674234946,0.8391905231984206
5,8,2534,32,9001,288032,113.66692975532754,3.5520915548539858,22.733385951065507,0.7104183109707971
5,8,4366,32,9501,304032,69.63628034814475,2.1761337608795235,13.927256069628951,0.43522675217590473
5,8,5619,32,10001,320032,56.955330129916355,1.779854066559886,11.391066025983271,0.3559708133119772
5,8,288,40,1,40,0.1388888888888889,0.003472222222222222,0.027777777777777776,6.944444444444445e-4
5,8,394,40,501,20040,50.86294416243655,1.2715736040609138,10.17258883248731,0.25431472081218276
5,8,576,40,1001,40040,69.51388888888889,1.7378472222222223,13.902777777777779,0.34756944444444443
5,8,697,40,1501,60040,86.14060258249641,2.15351506456241,17.22812051649928,0.4307030129124821
5,8,794,40,2001,80040,100.80604534005037,2.5201511335012596,20.161209068010077,0.5040302267002519
5,8,1070,40,2501,100040,93.49532710280374,2.3373831775700933,18.699065420560746,0.4674766355140187
5,8,3883,40,3001,120040,30.91424156579964,0.772856039144991,6.182848313159928,0.1545712078289982
5,8,1517,40,3501,140040,92.31377719182598,2.3078444297956495,18.462755438365196,0.46156888595912987
5,8,5950,40,4001,160040,26.89747899159664,0.6724369747899159,5.3794957983193274,0.1344873949579832
5,8,1746,40,4501,180040,103.11569301260023,2.577892325315006,20.623138602520047,0.5155784650630011
5,8,3901,40,5001,200040,51.279159189951294,1.2819789797487824,10.255831837990259,0.2563957959497565
5,8,2332,40,5501,220040,94.35677530017152,2.358919382504288,18.871355060034304,0.4717838765008576
5,8,4616,40,6001,240040,52.001733102253034,1.300043327556326,10.400346620450607,0.26000866551126517
5,8,2144,40,6501,260040,121.28731343283582,3.0321828358208953,24.257462686567163,0.6064365671641792
5,8,9436,40,7001,280040,29.677829588808816,0.7419457397202205,5.935565917761764,0.1483891479440441
5,8,2524,40,7501,300040,118.87480190174327,2.9718700475435815,23.774960380348652,0.5943740095087163
5,8,11344,40,8001,320040,28.212270803949224,0.7053067700987306,5.642454160789844,0.14106135401974612
5,8,2960,40,8501,340040,114.87837837837837,2.8719594594594593,22.975675675675674,0.5743918918918919
5,8,3098,40,9001,360040,116.21691413815364,2.905422853453841,23.24338282763073,0.5810845706907682
5,8,8780,40,9501,380040,43.28473804100228,1.082118451025057,8.656947608200456,0.2164236902050114
5,8,4804,40,10001,400040,83.27227310574521,2.0818068276436303,16.654454621149043,0.41636136552872605
5,8,329,48,1,48,0.1458966565349544,0.00303951367781155,0.02917933130699088,6.079027355623101e-4
5,8,476,48,501,24048,50.52100840336134,1.0525210084033614,10.104201680672269,0.21050420168067227
5,8,701,48,1001,48048,68.54208273894436,1.4279600570613409,13.708416547788874,0.2855920114122682
5,8,718,48,1501,72048,100.34540389972145,2.0905292479108635,20.06908077994429,0.41810584958217273
5,8,1142,48,2001,96048,84.10507880910683,1.7521891418563922,16.821015761821364,0.35043782837127846
5,8,3100,48,2501,120048,38.72516129032258,0.8067741935483871,7.745032258064517,0.16135483870967743
5,8,1430,48,3001,144048,100.73286713286713,2.0986013986013985,20.146573426573426,0.4197202797202797
5,8,3435,48,3501,168048,48.92227074235808,1.0192139737991266,9.784454148471616,0.20384279475982534
5,8,1612,48,4001,192048,119.136476426799,2.482009925558313,23.827295285359803,0.49640198511166256
5,8,3198,48,4501,216048,67.55722326454034,1.4074421513445903,13.511444652908068,0.28148843026891807
5,8,2164,48,5001,240048,110.9279112754159,2.3109981515711646,22.18558225508318,0.4621996303142329
5,8,4242,48,5501,264048,62.24611032531825,1.2967939651107967,12.44922206506365,0.25935879302215936
5,8,2349,48,6001,288048,122.62579821200511,2.554704129416773,24.52515964240102,0.5109408258833547
5,8,4178,48,6501,312048,74.68836764001915,1.5560076591670655,14.93767352800383,0.3112015318334131
5,8,2549,48,7001,336048,131.8352295017654,2.746567281286779,26.36704590035308,0.5493134562573558
5,8,4676,48,7501,360048,76.99914456800684,1.6041488451668093,15.399828913601368,0.32082976903336186
5,8,5578,48,8001,384048,68.85048404446039,1.4343850842595913,13.770096808892076,0.28687701685191824
5,8,13832,48,8501,408048,29.50028918449971,0.6145893580104106,5.900057836899943,0.12291787160208213
5,8,3359,48,9001,432048,128.6239952366776,2.679666567430783,25.724799047335516,0.5359333134861566
5,8,7412,48,9501,456048,61.52833243389099,1.2818402590393956,12.305666486778197,0.25636805180787914
5,8,13865,48,10001,480048,34.6230075730256,0.7213126577713668,6.924601514605121,0.14426253155427335
5,8,756,120,1,120,0.15873015873015872,0.0013227513227513227,0.031746031746031744,2.6455026455026457e-4
5,8,1217,120,501,60120,49.40016433853739,0.4116680361544782,9.880032867707477,0.08233360723089564
5,8,1846,120,1001,120120,65.07042253521126,0.5422535211267606,13.014084507042254,0.10845070422535211
5,8,2105,120,1501,180120,85.56769596199526,0.7130641330166271,17.11353919239905,0.14261282660332542
5,8,10117,120,2001,240120,23.734308589502817,0.19778590491252349,4.746861717900563,0.03955718098250469
5,8,3068,120,2501,300120,97.82268578878748,0.8151890482398957,19.564537157757496,0.16303780964797915
5,8,7172,120,3001,360120,50.21193530395984,0.4184327941996654,10.042387060791969,0.08368655883993308
5,8,3277,120,3501,420120,128.20262435154103,1.0683552029295087,25.64052487030821,0.21367104058590175
5,8,14695,120,4001,480120,32.67233752977203,0.2722694794147669,6.534467505954407,0.054453895882953386
5,8,4540,120,4501,540120,118.96916299559471,0.991409691629956,23.793832599118943,0.1982819383259912
5,8,20436,120,5001,600120,29.365825014679977,0.24471520845566647,5.873165002935996,0.048943041691133296
5,8,8026,120,5501,660120,82.24769499127835,0.6853974582606529,16.44953899825567,0.13707949165213057
5,8,27332,120,6001,720120,26.34713888482365,0.21955949070686376,5.26942777696473,0.04391189814137275
5,8,7744,120,6501,780120,100.73863636363636,0.8394886363636364,20.147727272727273,0.16789772727272728
5,8,31493,120,7001,840120,26.676404280316262,0.2223033690026355,5.335280856063252,0.0444606738005271
5,8,7153,120,7501,900120,125.83810988396478,1.0486509156997064,25.167621976792955,0.2097301831399413
5,8,37108,120,8001,960120,25.873666055837017,0.2156138837986418,5.174733211167403,0.04312277675972836
5,8,10100,120,8501,1020120,101.00198019801981,0.8416831683168317,20.20039603960396,0.16833663366336635
5,8,12613,120,9001,1080120,85.63545548243876,0.7136287956869896,17.12709109648775,0.14272575913739793
5,8,20258,120,9501,1140120,56.279988152828516,0.46899990127357094,11.255997630565702,0.09379998025471419
5,8,19483,120,10001,1200120,61.59831648103475,0.5133193040086229,12.319663296206949,0.10266386080172459
5,8,990,160,1,160,0.16161616161616163,0.00101010101010101,0.03232323232323232,2.0202020202020202e-4
5,8,1647,160,501,80160,48.67030965391621,0.30418943533697634,9.734061930783243,0.06083788706739526
5,8,1924,160,1001,160160,83.24324324324324,0.5202702702702703,16.64864864864865,0.10405405405405406
5,8,2554,160,1501,240160,94.03288958496476,0.5877055599060298,18.806577916992953,0.11754111198120595
5,8,3748,160,2001,320160,85.42155816435432,0.5338847385272145,17.084311632870865,0.10677694770544291
5,8,4591,160,2501,400160,87.16183837943804,0.5447614898714876,17.432367675887605,0.10895229797429754
5,8,8630,160,3001,480160,55.638470451911935,0.3477404403244496,11.127694090382388,0.06954808806488992
5,8,8688,160,3501,560160,64.47513812154696,0.4029696132596685,12.895027624309392,0.0805939226519337
5,8,4726,160,4001,640160,135.45493017350825,0.8465933135844266,27.09098603470165,0.1693186627168853
5,8,20238,160,4501,720160,35.58454392726554,0.22240339954540964,7.116908785453108,0.04448067990908192
5,8,11025,160,5001,800160,72.57687074829931,0.45360544217687077,14.515374149659864,0.09072108843537414
5,8,15353,160,5501,880160,57.3282094704618,0.3583013091903862,11.465641894092359,0.07166026183807725
5,8,16415,160,6001,960160,58.49284191288456,0.3655802619555285,11.698568382576912,0.07311605239110569
5,8,8982,160,6501,1040160,115.80494321977288,0.7237808951235805,23.160988643954575,0.1447561790247161
5,8,22243,160,7001,1120160,50.36011329407005,0.31475070808793776,10.072022658814008,0.06295014161758755
5,8,15118,160,7501,1200160,79.38616219076597,0.49616351369228734,15.877232438153195,0.09923270273845747
5,8,44693,160,8001,1280160,28.643411719956145,0.17902132324972592,5.728682343991229,0.03580426464994518
5,8,48969,160,8501,1360160,27.775939880332455,0.17359962425207784,5.555187976066491,0.03471992485041557
5,8,10620,160,9001,1440160,135.60828625235405,0.8475517890772128,27.12165725047081,0.16951035781544257
5,8,24686,160,9501,1520160,61.579842825893216,0.3848740176618326,12.315968565178643,0.07697480353236652
5,8,54064,160,10001,1600160,29.597514057413434,0.18498446285883396,5.919502811482687,0.0369968925717668
5,8,1740,240,1,240,0.13793103448275862,5.747126436781609e-4,0.027586206896551724,1.1494252873563218e-4
5,8,2717,240,501,120240,44.25469267574531,0.18439455281560543,8.850938535149062,0.03687891056312109
5,8,4160,240,1001,240240,57.75,0.240625,11.55,0.048125
5,8,5280,240,1501,360240,68.22727272727273,0.28428030303030305,13.645454545454545,0.056856060606060604
5,8,5308,240,2001,480240,90.47475508666165,0.3769781461944235,18.094951017332328,0.0753956292388847
5,8,5644,240,2501,600240,106.35010630758327,0.44312544294826367,21.270021261516654,0.08862508858965273
5,8,21207,240,3001,720240,33.962370915263826,0.14150987881359928,6.792474183052765,0.028301975762719856
5,8,6637,240,3501,840240,126.59936718396867,0.5274973632665361,25.31987343679373,0.10549947265330721
5,8,15556,240,4001,960240,61.727950629982,0.2571997942915917,12.3455901259964,0.051439958858318334
5,8,9404,240,4501,1080240,114.87026797107613,0.47862611654615056,22.974053594215228,0.09572522330923011
5,8,20440,240,5001,1200240,58.720156555772995,0.24466731898238747,11.744031311154599,0.0489334637964775
5,8,11847,240,5501,1320240,111.44087110660926,0.4643369629442053,22.288174221321853,0.09286739258884105
5,8,49004,240,6001,1440240,29.390253856828014,0.12245939107011672,5.8780507713656025,0.024491878214023346
5,8,13839,240,6501,1560240,112.742250162584,0.46975937567743337,22.5484500325168,0.09395187513548667
5,8,56562,240,7001,1680240,29.706163148403522,0.12377567978501468,5.941232629680704,0.024755135957002936
5,8,16114,240,7501,1800240,111.71900210996648,0.4654958421248604,22.343800421993297,0.09309916842497207
5,8,67572,240,8001,1920240,28.41768779968034,0.11840703249866809,5.6835375599360685,0.023681406499733618
5,8,15956,240,8501,2040240,127.8666332414139,0.5327776385058912,25.573326648282777,0.10655552770117824
5,8,17438,240,9001,2160240,123.88117903429293,0.5161715793095538,24.776235806858583,0.10323431586191077
5,8,48191,240,9501,2280240,47.316718889419185,0.19715299537257994,9.463343777883837,0.03943059907451599
5,8,19397,240,10001,2400240,123.74284683198432,0.515595195133268,24.748569366396865,0.1031190390266536
5,8,1680,280,1,280,0.16666666666666666,5.952380952380953e-4,0.03333333333333333,1.1904761904761905e-4
5,8,3167,280,501,140280,44.29428481212504,0.158193874329018,8.858856962425008,0.0316387748658036
5,8,4028,280,1001,280280,69.5829195630586,0.24851042701092355,13.916583912611719,0.04970208540218471
5,8,16791,280,1501,420280,25.03007563575725,0.0893931272705616,5.00601512715145,0.017878625454112323
5,8,5790,280,2001,560280,96.76683937823834,0.3455958549222798,19.353367875647667,0.06911917098445595
5,8,14889,280,2501,700280,47.03338034790785,0.1679763583853852,9.40667606958157,0.033595271677077036
5,8,6799,280,3001,840280,123.58876305339021,0.4413884394763936,24.71775261067804,0.08827768789527872
5,8,13094,280,3501,980280,74.8648235833206,0.26737436994043073,14.972964716664121,0.05347487398808615
5,8,15036,280,4001,1120280,74.50651769087523,0.2660947060388401,14.901303538175046,0.053218941207768024
5,8,15267,280,4501,1260280,82.54928931682714,0.2948188904172398,16.50985786336543,0.05896377808344796
5,8,19364,280,5001,1400280,72.31357157612064,0.25826275562900225,14.462714315224128,0.05165255112580045
5,8,13593,280,5501,1540280,113.31420584124182,0.40469359229014934,22.662841168248363,0.08093871845802987
5,8,31078,280,6001,1680280,54.06654224853594,0.19309479374477123,10.813308449707188,0.03861895874895424
5,8,38460,280,6501,1820280,47.32917316692668,0.16903276131045242,9.465834633385336,0.033806552262090485
5,8,27650,280,7001,1960280,70.89620253164557,0.2532007233273056,14.179240506329114,0.05064014466546112
5,8,22729,280,7501,2100280,92.40529719741299,0.3300189185621893,18.4810594394826,0.06600378371243786
5,8,23928,280,8001,2240280,93.62587763289869,0.3343781344032096,18.72517552657974,0.06687562688064193
5,8,64897,280,8501,2380280,36.67781253370726,0.13099218762038306,7.335562506741452,0.026198437524076613
5,8,25210,280,9001,2520280,99.97143990479968,0.357040856802856,19.994287980959935,0.0714081713605712
5,8,41952,280,9501,2660280,63.412471395881006,0.22647311212814644,12.6824942791762,0.04529462242562929
5,8,33183,280,10001,2800280,84.38899436458428,0.301389265587801,16.877798872916856,0.0602778531175602
5,8,2193,320,1,320,0.1459188326493388,4.5599635202918376e-4,0.02918376652986776,9.119927040583675e-5
5,8,2925,320,501,160320,54.81025641025641,0.1712820512820513,10.962051282051283,0.034256410256410255
5,8,4498,320,1001,320320,71.21387283236994,0.22254335260115607,14.242774566473988,0.04450867052023121
5,8,6056,320,1501,480320,79.31307793923382,0.24785336856010567,15.862615587846763,0.04957067371202114
5,8,24875,320,2001,640320,25.74150753768844,0.08044221105527638,5.148301507537688,0.016088442211055275
5,8,8100,320,2501,800320,98.80493827160494,0.30876543209876545,19.76098765432099,0.061753086419753085
5,8,15808,320,3001,960320,60.74898785425101,0.1898405870445344,12.149797570850202,0.03796811740890688
5,8,8399,320,3501,1120320,133.38730801285868,0.41683533754018337,26.677461602571736,0.08336706750803667
5,8,17129,320,4001,1280320,74.74575281686029,0.23358047755268843,14.94915056337206,0.04671609551053769
5,8,17831,320,4501,1440320,80.77617632213561,0.25242555100667374,16.15523526442712,0.050485110201334754
5,8,23464,320,5001,1600320,68.20320490964882,0.21313501534265258,13.640640981929765,0.04262700306853052
5,8,26930,320,5501,1760320,65.36650575566283,0.20427033048644636,13.073301151132567,0.04085406609728927
5,8,16237,320,6001,1920320,118.2681529839256,0.3695879780747675,23.65363059678512,0.07391759561495351
5,8,51816,320,6501,2080320,40.14821676702177,0.12546317739694304,8.029643353404355,0.025092635479388607
5,8,41550,320,7001,2240320,53.918652226233455,0.16849578820697955,10.783730445246691,0.03369915764139591
5,8,44880,320,7501,2400320,53.48306595365419,0.16713458110516935,10.696613190730838,0.033426916221033866
5,8,51458,320,8001,2560320,49.75552878075324,0.15548602743985387,9.951105756150648,0.03109720548797077
5,8,73273,320,8501,2720320,37.12581714956396,0.11601817859238737,7.425163429912792,0.023203635718477476
5,8,85777,320,9001,2880320,33.579164577917155,0.10493488930599111,6.715832915583431,0.020986977861198224
5,8,25319,320,9501,3040320,120.0805719025238,0.3752517871953869,24.01611438050476,0.07505035743907737
5,8,69798,320,10001,3200320,45.85117052064529,0.14328490787701653,9.170234104129058,0.028656981575403306
5,8,2022,360,1,360,0.17804154302670624,4.945598417408506e-4,0.03560830860534125,9.891196834817012e-5
5,8,3984,360,501,180360,45.2710843373494,0.12575301204819278,9.05421686746988,0.025150602409638553
5,8,4627,360,1001,360360,77.88199697428139,0.21633888048411498,15.576399394856278,0.043267776096822995
5,8,16485,360,1501,540360,32.77888989990901,0.09105247194419169,6.5557779799818015,0.018210494388838337
